date,county,state,sid
2021/2/7,Iredell,*,12830
2021/2/7,Johnston,*,12831
2021/2/7,Lenoir,*,12832
2021/2/7,McDowell,*,12833
2021/2/7,Mecklenburg,*,12834
2021/2/7,Moore,*,12835
2021/2/7,Nash,*,12836
2021/2/7,New Hanover,*,12837
2021/2/7,Northampton,*,12838
2021/2/7,Onslow,*,12839
2021/2/7,Pamlico,*,12840
2021/2/7,Pasquotank,*,12841
2021/2/7,Pender,*,12842
2021/2/7,Perquimans,*,12843
2021/2/7,Person,*,12844
2021/2/7,Pitt,*,12845
2021/2/7,Robeson,*,12846
2021/2/7,Rockingham,*,12847
2021/2/7,Rutherford,*,12848
2021/2/7,Sampson,*,12849
2021/2/7,Scotland,*,12850
2021/2/7,Stanly,*,12851
2021/2/7,Stokes,*,12852
2021/2/7,Surry,*,12853
2021/2/7,Swain,*,12854
2021/2/7,Transylvania,*,12855
2021/2/7,Tyrrell,*,12856
2021/2/7,Vance,*,12857
2021/2/7,Wake,*,12858
2021/2/7,Watauga,*,12859
2021/2/7,Wilson,*,12860
2021/2/7,Yadkin,*,12861
2021/2/7,Yancey,*,12862
2021/2/7,Abbeville,*,12863
2021/2/7,Aiken,*,12864
2021/2/7,Allendale,*,12865
2021/2/7,Bamberg,*,12866
2021/2/7,Barnwell,*,12867
2021/2/7,Berkeley,*,12868
2021/2/7,Charleston,*,12869
2021/2/7,Chester,*,12870
2021/2/7,Chesterfield,*,12871
2021/2/7,Clarendon,*,12872
2021/2/7,Colleton,*,12873
2021/2/7,Darlington,*,12874
2021/2/7,Dillon,*,12875
2021/2/7,Edgefield,*,12876
2021/2/7,Fairfield,*,12877
2021/2/7,Florence,*,12878
2021/2/7,Georgetown,*,12879
2021/2/7,Greenville,*,12880
2021/2/7,Greenwood,*,12881
2021/2/7,Hampton,*,12882
2021/2/7,Horry,*,12883
2021/2/7,Kershaw,*,12884
2021/2/7,Lancaster,*,12885
2021/2/7,Lexington,*,12886
2021/2/7,Marlboro,*,12887
2021/2/7,McCormick,*,12888
2021/2/7,Newberry,*,12889
2021/2/7,Orangeburg,*,12890
2021/2/7,Richland,*,12891
2021/2/7,Saluda,*,12892
2021/2/7,Spartanburg,*,12893
2021/2/7,Williamsburg,*,12894
2021/2/7,York,*,12895
2021/2/7,Bedford,*,12896
2021/2/7,Bledsoe,*,12897
2021/2/7,Bradley,*,12898
2021/2/7,Cannon,*,12899
2021/2/7,Cheatham,*,12900
2021/2/7,Cocke,*,12901
2021/2/7,Crockett,*,12902
2021/2/7,Dickson,*,12903
2021/2/7,Dyer,*,12904
2021/2/7,Fentress,*,12905
2021/2/7,Gibson,*,12906
2021/2/7,Giles,*,12907
2021/2/7,Grainger,*,12908
2021/2/7,Grundy,*,12909
2021/2/7,Hamblen,*,12910
2021/2/7,Hardeman,*,12911
2021/2/7,Hawkins,*,12912
2021/2/7,Loudon,*,12913
2021/2/7,Maury,*,12914
2021/2/7,McMinn,*,12915
2021/2/7,McNairy,*,12916
2021/2/7,Meigs,*,12917
2021/2/7,Obion,*,12918
2021/2/7,Overton,*,12919
2021/2/7,Pickett,*,12920
2021/2/7,Rhea,*,12921
2021/2/7,Roane,*,12922
2021/2/7,Sequatchie,*,12923
2021/2/7,Sevier,*,12924
2021/2/7,Sullivan,*,12925
2021/2/7,Sumner,*,12926
2021/2/7,Tipton,*,12927
2021/2/7,Trousdale,*,12928
2021/2/7,Unicoi,*,12929
2021/2/7,Van Buren,*,12930
2021/2/7,Weakley,*,12931
2021/2/7,Williamson,*,12932
2021/2/7,Accomack,*,12933
2021/2/7,Albemarle,*,12934
2021/2/7,Alexandria city,*,12935
2021/2/7,Amelia,*,12936
2021/2/7,Amherst,*,12937
2021/2/7,Appomattox,*,12938
2021/2/7,Arlington,*,12939
2021/2/7,Augusta,*,12940
2021/2/7,Bland,*,12941
2021/2/7,Botetourt,*,12942
2021/2/7,Bristol city,*,12943
2021/2/7,Buchanan,*,12944
2021/2/7,Buckingham,*,12945
2021/2/7,Buena Vista city,*,12946
2021/2/7,Charles City,*,12947
2021/2/7,Charlottesville city,*,12948
2021/2/7,Chesapeake city,*,12949
2021/2/7,Colonial Heights city,*,12950
2021/2/7,Covington city,*,12951
2021/2/7,Craig,*,12952
2021/2/7,Culpeper,*,12953
2021/2/7,Danville city,*,12954
2021/2/7,Dickenson,*,12955
2021/2/7,Dinwiddie,*,12956
2021/2/7,Emporia city,*,12957
2021/2/7,Essex,*,12958
2021/2/7,Fairfax,*,12959
2021/2/7,Fairfax city,*,12960
2021/2/7,Falls Church city,*,12961
2021/2/7,Fauquier,*,12962
2021/2/7,Fluvanna,*,12963
2021/2/7,Franklin city,*,12964
2021/2/7,Fredericksburg city,*,12965
2021/2/7,Galax city,*,12966
2021/2/7,Gloucester,*,12967
2021/2/7,Goochland,*,12968
2021/2/7,Greensville,*,12969
2021/2/7,Hampton city,*,12970
2021/2/7,Hanover,*,12971
2021/2/7,Harrisonburg city,*,12972
2021/2/7,Henrico,*,12973
2021/2/7,Highland,*,12974
2021/2/7,Hopewell city,*,12975
2021/2/7,Isle of Wight,*,12976
2021/2/7,James City,*,12977
2021/2/7,King George,*,12978
2021/2/7,King William,*,12979
2021/2/7,King and Queen,*,12980
2021/2/7,Lexington city,*,12981
2021/2/7,Loudoun,*,12982
2021/2/7,Louisa,*,12983
2021/2/7,Lunenburg,*,12984
2021/2/7,Lynchburg city,*,12985
2021/2/7,Manassas Park city,*,12986
2021/2/7,Manassas city,*,12987
2021/2/7,Martinsville city,*,12988
2021/2/7,Mathews,*,12989
2021/2/7,Middlesex,*,12990
2021/2/7,New Kent,*,12991
2021/2/7,Newport News city,*,12992
2021/2/7,Norfolk city,*,12993
2021/2/7,Northumberland,*,12994
2021/2/7,Norton city,*,12995
2021/2/7,Nottoway,*,12996
2021/2/7,Page,*,12997
2021/2/7,Patrick,*,12998
2021/2/7,Petersburg city,*,12999
2021/2/7,Pittsylvania,*,13000
2021/2/7,Poquoson city,*,13001
2021/2/7,Portsmouth city,*,13002
2021/2/7,Powhatan,*,13003
2021/2/7,Prince Edward,*,13004
2021/2/7,Prince George,*,13005
2021/2/7,Prince William,*,13006
2021/2/7,Radford city,*,13007
2021/2/7,Rappahannock,*,13008
2021/2/7,Richmond city,*,13009
2021/2/7,Roanoke,*,13010
2021/2/7,Roanoke city,*,13011
2021/2/7,Rockbridge,*,13012
2021/2/7,Salem city,*,13013
2021/2/7,Shenandoah,*,13014
2021/2/7,Smyth,*,13015
2021/2/7,Southampton,*,13016
2021/2/7,Spotsylvania,*,13017
2021/2/7,Stafford,*,13018
2021/2/7,Staunton city,*,13019
2021/2/7,Suffolk city,*,13020
2021/2/7,Tazewell,*,13021
2021/2/7,Virginia Beach city,*,13022
2021/2/7,Waynesboro city,*,13023
2021/2/7,Westmoreland,*,13024
2021/2/7,Williamsburg city,*,13025
2021/2/7,Winchester city,*,13026
2021/2/7,Wise,*,13027
2021/2/7,Wythe,*,13028
2021/2/7,Braxton,*,13029
2021/2/7,Brooke,*,13030
2021/2/7,Cabell,*,13031
2021/2/7,Doddridge,*,13032
2021/2/7,Greenbrier,*,13033
2021/2/7,Hampshire,*,13034
2021/2/7,Hardy,*,13035
2021/2/7,Kanawha,*,13036
2021/2/7,Mineral,*,13037
2021/2/7,Mingo,*,13038
2021/2/7,Monongalia,*,13039
2021/2/7,Pleasants,*,13040
2021/2/7,Pocahontas,*,13041
2021/2/7,Preston,*,13042
2021/2/7,Raleigh,*,13043
2021/2/7,Ritchie,*,13044
2021/2/7,Summers,*,13045
2021/2/7,Tucker,*,13046
2021/2/7,Tyler,*,13047
2021/2/7,Upshur,*,13048
2021/2/7,Wetzel,*,13049
2021/2/7,Wirt,*,13050
2021/2/7,Wood,*,13051
2021/2/7,Wyoming,*,13052
2021/2/8,Autauga,*,13053
2021/2/8,Baldwin,*,13054
2021/2/8,Barbour,*,13055
2021/2/8,Bibb,*,13056
2021/2/8,Blount,*,13057
2021/2/8,Bullock,*,13058
2021/2/8,Butler,*,13059
2021/2/8,Calhoun,*,13060
2021/2/8,Chambers,*,13061
2021/2/8,Cherokee,*,13062
2021/2/8,Chilton,*,13063
2021/2/8,Choctaw,*,13064
2021/2/8,Clarke,*,13065
2021/2/8,Clay,*,13066
2021/2/8,Cleburne,*,13067
2021/2/8,Coffee,*,13068
2021/2/8,Colbert,*,13069
2021/2/8,Conecuh,*,13070
2021/2/8,Coosa,*,13071
2021/2/8,Covington,*,13072
2021/2/8,Crenshaw,*,13073
2021/2/8,Cullman,*,13074
2021/2/8,Dale,*,13075
2021/2/8,Dallas,*,13076
2021/2/8,DeKalb,*,13077
2021/2/8,Elmore,*,13078
2021/2/8,Escambia,*,13079
2021/2/8,Etowah,*,13080
2021/2/8,Fayette,*,13081
2021/2/8,Franklin,*,13082
2021/2/8,Geneva,*,13083
2021/2/8,Greene,*,13084
2021/2/8,Hale,*,13085
2021/2/8,Henry,*,13086
2021/2/8,Houston,*,13087
2021/2/8,Jackson,*,13088
2021/2/8,Jefferson,*,13089
2021/2/8,Lamar,*,13090
2021/2/8,Lauderdale,*,13091
2021/2/8,Lawrence,*,13092
2021/2/8,Lee,*,13093
2021/2/8,Limestone,*,13094
2021/2/8,Lowndes,*,13095
2021/2/8,Macon,*,13096
2021/2/8,Madison,*,13097
2021/2/8,Marengo,*,13098
2021/2/8,Marion,*,13099
2021/2/8,Marshall,*,13100
2021/2/8,Mobile,*,13101
2021/2/8,Monroe,*,13102
2021/2/8,Montgomery,*,13103
2021/2/8,Morgan,*,13104
2021/2/8,Perry,*,13105
2021/2/8,Pickens,*,13106
2021/2/8,Pike,*,13107
2021/2/8,Randolph,*,13108
2021/2/8,Russell,*,13109
2021/2/8,Shelby,*,13110
2021/2/8,St. Clair,*,13111
2021/2/8,Sumter,*,13112
2021/2/8,Talladega,*,13113
2021/2/8,Tallapoosa,*,13114
2021/2/8,Tuscaloosa,*,13115
2021/2/8,Walker,*,13116
2021/2/8,Washington,*,13117
2021/2/8,Wilcox,*,13118
2021/2/8,Winston,*,13119
2021/2/8,Kent,*,13120
2021/2/8,New Castle,*,13121
2021/2/8,Sussex,*,13122
2021/2/8,Unknown,*,13123
2021/2/8,Alachua,*,13124
2021/2/8,Baker,*,13125
2021/2/8,Bay,*,13126
2021/2/8,Bradford,*,13127
2021/2/8,Brevard,*,13128
2021/2/8,Broward,*,13129
2021/2/8,Charlotte,*,13130
2021/2/8,Citrus,*,13131
2021/2/8,Collier,*,13132
2021/2/8,Columbia,*,13133
2021/2/8,DeSoto,*,13134
2021/2/8,Dixie,*,13135
2021/2/8,Duval,*,13136
2021/2/8,Flagler,*,13137
2021/2/8,Gadsden,*,13138
2021/2/8,Gilchrist,*,13139
2021/2/8,Glades,*,13140
2021/2/8,Gulf,*,13141
2021/2/8,Hamilton,*,13142
2021/2/8,Hardee,*,13143
2021/2/8,Hendry,*,13144
2021/2/8,Hernando,*,13145
2021/2/8,Highlands,*,13146
2021/2/8,Hillsborough,*,13147
2021/2/8,Holmes,*,13148
2021/2/8,Indian River,*,13149
2021/2/8,Lafayette,*,13150
2021/2/8,Lake,*,13151
2021/2/8,Leon,*,13152
2021/2/8,Levy,*,13153
2021/2/8,Liberty,*,13154
2021/2/8,Manatee,*,13155
2021/2/8,Martin,*,13156
2021/2/8,Miami-Dade,*,13157
2021/2/8,Nassau,*,13158
2021/2/8,Okaloosa,*,13159
2021/2/8,Okeechobee,*,13160
2021/2/8,Orange,*,13161
2021/2/8,Osceola,*,13162
2021/2/8,Palm Beach,*,13163
2021/2/8,Pasco,*,13164
2021/2/8,Pinellas,*,13165
2021/2/8,Polk,*,13166
2021/2/8,Putnam,*,13167
2021/2/8,Santa Rosa,*,13168
2021/2/8,Sarasota,*,13169
2021/2/8,Seminole,*,13170
2021/2/8,St. Johns,*,13171
2021/2/8,St. Lucie,*,13172
2021/2/8,Suwannee,*,13173
2021/2/8,Taylor,*,13174
2021/2/8,Union,*,13175
2021/2/8,Volusia,*,13176
2021/2/8,Wakulla,*,13177
2021/2/8,Walton,*,13178
2021/2/8,Appling,*,13179
2021/2/8,Atkinson,*,13180
2021/2/8,Bacon,*,13181
2021/2/8,Banks,*,13182
2021/2/8,Barrow,*,13183
2021/2/8,Bartow,*,13184
2021/2/8,Ben Hill,*,13185
2021/2/8,Berrien,*,13186
2021/2/8,Bleckley,*,13187
2021/2/8,Brantley,*,13188
2021/2/8,Brooks,*,13189
2021/2/8,Bryan,*,13190
2021/2/8,Bulloch,*,13191
2021/2/8,Burke,*,13192
2021/2/8,Butts,*,13193
2021/2/8,Camden,*,13194
2021/2/8,Candler,*,13195
2021/2/8,Carroll,*,13196
2021/2/8,Catoosa,*,13197
2021/2/8,Charlton,*,13198
2021/2/8,Chatham,*,13199
2021/2/8,Chattahoochee,*,13200
2021/2/8,Chattooga,*,13201
2021/2/8,Clayton,*,13202
2021/2/8,Clinch,*,13203
2021/2/8,Cobb,*,13204
2021/2/8,Colquitt,*,13205
2021/2/8,Cook,*,13206
2021/2/8,Coweta,*,13207
2021/2/8,Crawford,*,13208
2021/2/8,Crisp,*,13209
2021/2/8,Dade,*,13210
2021/2/8,Dawson,*,13211
2021/2/8,Decatur,*,13212
2021/2/8,Dodge,*,13213
2021/2/8,Dooly,*,13214
2021/2/8,Dougherty,*,13215
2021/2/8,Douglas,*,13216
2021/2/8,Early,*,13217
2021/2/8,Echols,*,13218
2021/2/8,Effingham,*,13219
2021/2/8,Elbert,*,13220
2021/2/8,Emanuel,*,13221
2021/2/8,Evans,*,13222
2021/2/8,Fannin,*,13223
2021/2/8,Floyd,*,13224
2021/2/8,Forsyth,*,13225
2021/2/8,Fulton,*,13226
2021/2/8,Gilmer,*,13227
2021/2/8,Glascock,*,13228
2021/2/8,Glynn,*,13229
2021/2/8,Gordon,*,13230
2021/2/8,Grady,*,13231
2021/2/8,Gwinnett,*,13232
2021/2/8,Habersham,*,13233
2021/2/8,Hall,*,13234
2021/2/8,Hancock,*,13235
2021/2/8,Haralson,*,13236
2021/2/8,Harris,*,13237
2021/2/8,Hart,*,13238
2021/2/8,Heard,*,13239
2021/2/8,Irwin,*,13240
2021/2/8,Jasper,*,13241
2021/2/8,Jeff Davis,*,13242
2021/2/8,Jenkins,*,13243
2021/2/8,Johnson,*,13244
2021/2/8,Jones,*,13245
2021/2/8,Lanier,*,13246
2021/2/8,Laurens,*,13247
2021/2/8,Lincoln,*,13248
2021/2/8,Long,*,13249
2021/2/8,Lumpkin,*,13250
2021/2/8,McDuffie,*,13251
2021/2/8,McIntosh,*,13252
2021/2/8,Meriwether,*,13253
2021/2/8,Miller,*,13254
2021/2/8,Mitchell,*,13255
2021/2/8,Murray,*,13256
2021/2/8,Muscogee,*,13257
2021/2/8,Newton,*,13258
2021/2/8,Oconee,*,13259
2021/2/8,Oglethorpe,*,13260
2021/2/8,Paulding,*,13261
2021/2/8,Peach,*,13262
2021/2/8,Pierce,*,13263
2021/2/8,Pulaski,*,13264
2021/2/8,Quitman,*,13265
2021/2/8,Rabun,*,13266
2021/2/8,Richmond,*,13267
2021/2/8,Rockdale,*,13268
2021/2/8,Schley,*,13269
2021/2/8,Screven,*,13270
2021/2/8,Spalding,*,13271
2021/2/8,Stephens,*,13272
2021/2/8,Stewart,*,13273
2021/2/8,Talbot,*,13274
2021/2/8,Taliaferro,*,13275
2021/2/8,Tattnall,*,13276
2021/2/8,Telfair,*,13277
2021/2/8,Terrell,*,13278
2021/2/8,Thomas,*,13279
2021/2/8,Tift,*,13280
2021/2/8,Toombs,*,13281
2021/2/8,Towns,*,13282
2021/2/8,Treutlen,*,13283
2021/2/8,Troup,*,13284
2021/2/8,Turner,*,13285
2021/2/8,Twiggs,*,13286
2021/2/8,Upson,*,13287
2021/2/8,Ware,*,13288
2021/2/8,Warren,*,13289
2021/2/8,Wayne,*,13290
2021/2/8,Webster,*,13291
2021/2/8,Wheeler,*,13292
2021/2/8,White,*,13293
2021/2/8,Whitfield,*,13294
2021/2/8,Wilkes,*,13295
2021/2/8,Wilkinson,*,13296
2021/2/8,Worth,*,13297
2021/2/8,Adair,*,13298
2021/2/8,Allen,*,13299
2021/2/8,Anderson,*,13300
2021/2/8,Ballard,*,13301
2021/2/8,Barren,*,13302
2021/2/8,Bath,*,13303
2021/2/8,Bell,*,13304
2021/2/8,Boone,*,13305
2021/2/8,Bourbon,*,13306
2021/2/8,Boyd,*,13307
2021/2/8,Boyle,*,13308
2021/2/8,Bracken,*,13309
2021/2/8,Breathitt,*,13310
2021/2/8,Breckinridge,*,13311
2021/2/8,Bullitt,*,13312
2021/2/8,Caldwell,*,13313
2021/2/8,Calloway,*,13314
2021/2/8,Campbell,*,13315
2021/2/8,Carlisle,*,13316
2021/2/8,Carter,*,13317
2021/2/8,Casey,*,13318
2021/2/8,Christian,*,13319
2021/2/8,Clark,*,13320
2021/2/8,Clinton,*,13321
2021/2/8,Crittenden,*,13322
2021/2/8,Cumberland,*,13323
2021/2/8,Daviess,*,13324
2021/2/8,Edmonson,*,13325
2021/2/8,Elliott,*,13326
2021/2/8,Estill,*,13327
2021/2/8,Fleming,*,13328
2021/2/8,Gallatin,*,13329
2021/2/8,Garrard,*,13330
2021/2/8,Grant,*,13331
2021/2/8,Graves,*,13332
2021/2/8,Grayson,*,13333
2021/2/8,Green,*,13334
2021/2/8,Greenup,*,13335
2021/2/8,Hardin,*,13336
2021/2/8,Harlan,*,13337
2021/2/8,Harrison,*,13338
2021/2/8,Henderson,*,13339
2021/2/8,Hickman,*,13340
2021/2/8,Hopkins,*,13341
2021/2/8,Jessamine,*,13342
2021/2/8,Kenton,*,13343
2021/2/8,Knott,*,13344
2021/2/8,Knox,*,13345
2021/2/8,Larue,*,13346
2021/2/8,Laurel,*,13347
2021/2/8,Leslie,*,13348
2021/2/8,Letcher,*,13349
2021/2/8,Lewis,*,13350
2021/2/8,Livingston,*,13351
2021/2/8,Logan,*,13352
2021/2/8,Lyon,*,13353
2021/2/8,Magoffin,*,13354
2021/2/8,Mason,*,13355
2021/2/8,McCracken,*,13356
2021/2/8,McCreary,*,13357
2021/2/8,McLean,*,13358
2021/2/8,Meade,*,13359
2021/2/8,Menifee,*,13360
2021/2/8,Mercer,*,13361
2021/2/8,Metcalfe,*,13362
2021/2/8,Muhlenberg,*,13363
2021/2/8,Nelson,*,13364
2021/2/8,Nicholas,*,13365
2021/2/8,Ohio,*,13366
2021/2/8,Oldham,*,13367
2021/2/8,Owen,*,13368
2021/2/8,Owsley,*,13369
2021/2/8,Pendleton,*,13370
2021/2/8,Powell,*,13371
2021/2/8,Robertson,*,13372
2021/2/8,Rockcastle,*,13373
2021/2/8,Rowan,*,13374
2021/2/8,Scott,*,13375
2021/2/8,Simpson,*,13376
2021/2/8,Spencer,*,13377
2021/2/8,Todd,*,13378
2021/2/8,Trigg,*,13379
2021/2/8,Trimble,*,13380
2021/2/8,Whitley,*,13381
2021/2/8,Wolfe,*,13382
2021/2/8,Woodford,*,13383
2021/2/8,Allegany,*,13384
2021/2/8,Anne Arundel,*,13385
2021/2/8,Baltimore,*,13386
2021/2/8,Baltimore city,*,13387
2021/2/8,Calvert,*,13388
2021/2/8,Caroline,*,13389
2021/2/8,Cecil,*,13390
2021/2/8,Charles,*,13391
2021/2/8,Dorchester,*,13392
2021/2/8,Frederick,*,13393
2021/2/8,Garrett,*,13394
2021/2/8,Harford,*,13395
2021/2/8,Howard,*,13396
2021/2/8,Prince Georges,*,13397
2021/2/8,Queen Annes,*,13398
2021/2/8,Somerset,*,13399
2021/2/8,St. Marys,*,13400
2021/2/8,Wicomico,*,13401
2021/2/8,Worcester,*,13402
2021/2/8,Adams,*,13403
2021/2/8,Alcorn,*,13404
2021/2/8,Amite,*,13405
2021/2/8,Attala,*,13406
2021/2/8,Benton,*,13407
2021/2/8,Bolivar,*,13408
2021/2/8,Chickasaw,*,13409
2021/2/8,Claiborne,*,13410
2021/2/8,Coahoma,*,13411
2021/2/8,Copiah,*,13412
2021/2/8,Forrest,*,13413
2021/2/8,George,*,13414
2021/2/8,Grenada,*,13415
2021/2/8,Hinds,*,13416
2021/2/8,Humphreys,*,13417
2021/2/8,Issaquena,*,13418
2021/2/8,Itawamba,*,13419
2021/2/8,Jefferson Davis,*,13420
2021/2/8,Kemper,*,13421
2021/2/8,Leake,*,13422
2021/2/8,Leflore,*,13423
2021/2/8,Neshoba,*,13424
2021/2/8,Noxubee,*,13425
2021/2/8,Oktibbeha,*,13426
2021/2/8,Panola,*,13427
2021/2/8,Pearl River,*,13428
2021/2/8,Pontotoc,*,13429
2021/2/8,Prentiss,*,13430
2021/2/8,Rankin,*,13431
2021/2/8,Sharkey,*,13432
2021/2/8,Smith,*,13433
2021/2/8,Stone,*,13434
2021/2/8,Sunflower,*,13435
2021/2/8,Tallahatchie,*,13436
2021/2/8,Tate,*,13437
2021/2/8,Tippah,*,13438
2021/2/8,Tishomingo,*,13439
2021/2/8,Tunica,*,13440
2021/2/8,Walthall,*,13441
2021/2/8,Yalobusha,*,13442
2021/2/8,Yazoo,*,13443
2021/2/8,Alamance,*,13444
2021/2/8,Alexander,*,13445
2021/2/8,Alleghany,*,13446
2021/2/8,Anson,*,13447
2021/2/8,Ashe,*,13448
2021/2/8,Avery,*,13449
2021/2/8,Beaufort,*,13450
2021/2/8,Bertie,*,13451
2021/2/8,Bladen,*,13452
2021/2/8,Brunswick,*,13453
2021/2/8,Buncombe,*,13454
2021/2/8,Cabarrus,*,13455
2021/2/8,Carteret,*,13456
2021/2/8,Caswell,*,13457
2021/2/8,Catawba,*,13458
2021/2/8,Chowan,*,13459
2021/2/8,Cleveland,*,13460
2021/2/8,Columbus,*,13461
2021/2/8,Craven,*,13462
2021/2/8,Currituck,*,13463
2021/2/8,Dare,*,13464
2021/2/8,Davidson,*,13465
2021/2/8,Davie,*,13466
2021/2/8,Duplin,*,13467
2021/2/8,Durham,*,13468
2021/2/8,Edgecombe,*,13469
2021/2/8,Gaston,*,13470
2021/2/8,Gates,*,13471
2021/2/8,Graham,*,13472
2021/2/8,Granville,*,13473
2021/2/8,Guilford,*,13474
2021/2/8,Halifax,*,13475
2021/2/8,Harnett,*,13476
2021/2/8,Haywood,*,13477
2021/2/8,Hertford,*,13478
2021/2/8,Hoke,*,13479
2021/2/8,Hyde,*,13480
2021/2/8,Iredell,*,13481
2021/2/8,Johnston,*,13482
2021/2/8,Lenoir,*,13483
2021/2/8,McDowell,*,13484
2021/2/8,Mecklenburg,*,13485
2021/2/8,Moore,*,13486
2021/2/8,Nash,*,13487
2021/2/8,New Hanover,*,13488
2021/2/8,Northampton,*,13489
2021/2/8,Onslow,*,13490
2021/2/8,Pamlico,*,13491
2021/2/8,Pasquotank,*,13492
2021/2/8,Pender,*,13493
2021/2/8,Perquimans,*,13494
2021/2/8,Person,*,13495
2021/2/8,Pitt,*,13496
2021/2/8,Robeson,*,13497
2021/2/8,Rockingham,*,13498
2021/2/8,Rutherford,*,13499
2021/2/8,Sampson,*,13500
2021/2/8,Scotland,*,13501
2021/2/8,Stanly,*,13502
2021/2/8,Stokes,*,13503
2021/2/8,Surry,*,13504
2021/2/8,Swain,*,13505
2021/2/8,Transylvania,*,13506
2021/2/8,Tyrrell,*,13507
2021/2/8,Vance,*,13508
2021/2/8,Wake,*,13509
2021/2/8,Watauga,*,13510
2021/2/8,Wilson,*,13511
2021/2/8,Yadkin,*,13512
2021/2/8,Yancey,*,13513
2021/2/8,Abbeville,*,13514
2021/2/8,Aiken,*,13515
2021/2/8,Allendale,*,13516
2021/2/8,Bamberg,*,13517
2021/2/8,Barnwell,*,13518
2021/2/8,Berkeley,*,13519
2021/2/8,Charleston,*,13520
2021/2/8,Chester,*,13521
2021/2/8,Chesterfield,*,13522
2021/2/8,Clarendon,*,13523
2021/2/8,Colleton,*,13524
2021/2/8,Darlington,*,13525
2021/2/8,Dillon,*,13526
2021/2/8,Edgefield,*,13527
2021/2/8,Fairfield,*,13528
2021/2/8,Florence,*,13529
2021/2/8,Georgetown,*,13530
2021/2/8,Greenville,*,13531
2021/2/8,Greenwood,*,13532
2021/2/8,Hampton,*,13533
2021/2/8,Horry,*,13534
2021/2/8,Kershaw,*,13535
2021/2/8,Lancaster,*,13536
2021/2/8,Lexington,*,13537
2021/2/8,Marlboro,*,13538
2021/2/8,McCormick,*,13539
2021/2/8,Newberry,*,13540
2021/2/8,Orangeburg,*,13541
2021/2/8,Richland,*,13542
2021/2/8,Saluda,*,13543
2021/2/8,Spartanburg,*,13544
2021/2/8,Williamsburg,*,13545
2021/2/8,York,*,13546
2021/2/8,Bedford,*,13547
2021/2/8,Bledsoe,*,13548
2021/2/8,Bradley,*,13549
2021/2/8,Cannon,*,13550
2021/2/8,Cheatham,*,13551
2021/2/8,Cocke,*,13552
2021/2/8,Crockett,*,13553
2021/2/8,Dickson,*,13554
2021/2/8,Dyer,*,13555
2021/2/8,Fentress,*,13556
2021/2/8,Gibson,*,13557
2021/2/8,Giles,*,13558
2021/2/8,Grainger,*,13559
2021/2/8,Grundy,*,13560
2021/2/8,Hamblen,*,13561
2021/2/8,Hardeman,*,13562
2021/2/8,Hawkins,*,13563
2021/2/8,Loudon,*,13564
2021/2/8,Maury,*,13565
2021/2/8,McMinn,*,13566
2021/2/8,McNairy,*,13567
2021/2/8,Meigs,*,13568
2021/2/8,Obion,*,13569
2021/2/8,Overton,*,13570
2021/2/8,Pickett,*,13571
2021/2/8,Rhea,*,13572
2021/2/8,Roane,*,13573
2021/2/8,Sequatchie,*,13574
2021/2/8,Sevier,*,13575
2021/2/8,Sullivan,*,13576
2021/2/8,Sumner,*,13577
2021/2/8,Tipton,*,13578
2021/2/8,Trousdale,*,13579
2021/2/8,Unicoi,*,13580
2021/2/8,Van Buren,*,13581
2021/2/8,Weakley,*,13582
2021/2/8,Williamson,*,13583
2021/2/8,Accomack,*,13584
2021/2/8,Albemarle,*,13585
2021/2/8,Alexandria city,*,13586
2021/2/8,Amelia,*,13587
2021/2/8,Amherst,*,13588
2021/2/8,Appomattox,*,13589
2021/2/8,Arlington,*,13590
2021/2/8,Augusta,*,13591
2021/2/8,Bland,*,13592
2021/2/8,Botetourt,*,13593
2021/2/8,Bristol city,*,13594
2021/2/8,Buchanan,*,13595
2021/2/8,Buckingham,*,13596
2021/2/8,Buena Vista city,*,13597
2021/2/8,Charles City,*,13598
2021/2/8,Charlottesville city,*,13599
2021/2/8,Chesapeake city,*,13600
2021/2/8,Colonial Heights city,*,13601
2021/2/8,Covington city,*,13602
2021/2/8,Craig,*,13603
2021/2/8,Culpeper,*,13604
2021/2/8,Danville city,*,13605
2021/2/8,Dickenson,*,13606
2021/2/8,Dinwiddie,*,13607
2021/2/8,Emporia city,*,13608
2021/2/8,Essex,*,13609
2021/2/8,Fairfax,*,13610
2021/2/8,Fairfax city,*,13611
2021/2/8,Falls Church city,*,13612
2021/2/8,Fauquier,*,13613
2021/2/8,Fluvanna,*,13614
2021/2/8,Franklin city,*,13615
2021/2/8,Fredericksburg city,*,13616
2021/2/8,Galax city,*,13617
2021/2/8,Gloucester,*,13618
2021/2/8,Goochland,*,13619
2021/2/8,Greensville,*,13620
2021/2/8,Hampton city,*,13621
2021/2/8,Hanover,*,13622
2021/2/8,Harrisonburg city,*,13623
2021/2/8,Henrico,*,13624
2021/2/8,Highland,*,13625
2021/2/8,Hopewell city,*,13626
2021/2/8,Isle of Wight,*,13627
2021/2/8,James City,*,13628
2021/2/8,King George,*,13629
2021/2/8,King William,*,13630
2021/2/8,King and Queen,*,13631
2021/2/8,Lexington city,*,13632
2021/2/8,Loudoun,*,13633
2021/2/8,Louisa,*,13634
2021/2/8,Lunenburg,*,13635
2021/2/8,Lynchburg city,*,13636
