date,county,state,cases,deaths,cid
2021/1/22,Winchester city,Virginia,2211,20,2809
2021/1/22,Wise,Virginia,2566,79,2810
2021/1/22,Wythe,Virginia,1698,32,2811
2021/1/22,York,Virginia,2198,15,2812
2021/1/22,Barbour,West Virginia,1037,16,2813
2021/1/22,Berkeley,West Virginia,8381,73,2814
2021/1/22,Boone,West Virginia,1355,28,2815
2021/1/22,Braxton,West Virginia,720,1,2816
2021/1/22,Brooke,West Virginia,1828,47,2817
2021/1/22,Cabell,West Virginia,6666,136,2818
2021/1/22,Calhoun,West Virginia,194,0,2819
2021/1/22,Clay,West Virginia,322,4,2820
2021/1/22,Doddridge,West Virginia,376,5,2821
2021/1/22,Fayette,West Virginia,2230,61,2822
2021/1/22,Gilmer,West Virginia,542,6,2823
2021/1/22,Grant,West Virginia,939,19,2824
2021/1/22,Greenbrier,West Virginia,2126,47,2825
2021/1/22,Hampshire,West Virginia,1288,24,2826
2021/1/22,Hancock,West Virginia,2379,78,2827
2021/1/22,Hardy,West Virginia,1135,14,2828
2021/1/22,Harrison,West Virginia,4180,45,2829
2021/1/22,Jackson,West Virginia,1531,43,2830
2021/1/22,Jefferson,West Virginia,3112,31,2831
2021/1/22,Kanawha,West Virginia,10577,249,2832
2021/1/22,Lewis,West Virginia,760,11,2833
2021/1/22,Lincoln,West Virginia,1079,9,2834
2021/1/22,Logan,West Virginia,2198,66,2835
2021/1/22,Marion,West Virginia,3054,24,2836
2021/1/22,Marshall,West Virginia,2624,60,2837
2021/1/22,Mason,West Virginia,1452,26,2838
2021/1/22,McDowell,West Virginia,1173,9,2839
2021/1/22,Mercer,West Virginia,3770,79,2840
2021/1/22,Mineral,West Virginia,2337,73,2841
2021/1/22,Mingo,West Virginia,1835,20,2842
2021/1/22,Monongalia,West Virginia,6689,54,2843
2021/1/22,Monroe,West Virginia,845,11,2844
2021/1/22,Morgan,West Virginia,838,10,2845
2021/1/22,Nicholas,West Virginia,981,9,2846
2021/1/22,Ohio,West Virginia,3200,57,2847
2021/1/22,Pendleton,West Virginia,512,4,2848
2021/1/22,Pleasants,West Virginia,740,12,2849
2021/1/22,Pocahontas,West Virginia,531,9,2850
2021/1/22,Preston,West Virginia,2315,35,2851
2021/1/22,Putnam,West Virginia,3631,67,2852
2021/1/22,Raleigh,West Virginia,3855,40,2853
2021/1/22,Randolph,West Virginia,2026,8,2854
2021/1/22,Ritchie,West Virginia,526,8,2855
2021/1/22,Roane,West Virginia,435,6,2856
2021/1/22,Summers,West Virginia,642,19,2857
2021/1/22,Taylor,West Virginia,940,15,2858
2021/1/22,Tucker,West Virginia,428,7,2859
2021/1/22,Tyler,West Virginia,534,3,2860
2021/1/22,Upshur,West Virginia,1358,20,2861
2021/1/22,Wayne,West Virginia,2188,26,2862
2021/1/22,Webster,West Virginia,225,0,2863
2021/1/22,Wetzel,West Virginia,941,18,2864
2021/1/22,Wirt,West Virginia,309,1,2865
2021/1/22,Wood,West Virginia,6256,87,2866
2021/1/22,Wyoming,West Virginia,1470,26,2867
2021/1/23,Autauga,Alabama,5358,62,2868
2021/1/23,Baldwin,Alabama,17128,189,2869
2021/1/23,Barbour,Alabama,1805,38,2870
2021/1/23,Bibb,Alabama,2223,48,2871
2021/1/23,Blount,Alabama,5462,86,2872
2021/1/23,Bullock,Alabama,1033,28,2873
2021/1/23,Butler,Alabama,1731,60,2874
2021/1/23,Calhoun,Alabama,11496,206,2875
2021/1/23,Chambers,Alabama,3034,70,2876
2021/1/23,Cherokee,Alabama,1651,31,2877
2021/1/23,Chilton,Alabama,3443,73,2878
2021/1/23,Choctaw,Alabama,519,24,2879
2021/1/23,Clarke,Alabama,2980,36,2880
2021/1/23,Clay,Alabama,1297,46,2881
2021/1/23,Cleburne,Alabama,1215,25,2882
2021/1/23,Coffee,Alabama,4607,64,2883
2021/1/23,Colbert,Alabama,5486,94,2884
2021/1/23,Conecuh,Alabama,978,22,2885
2021/1/23,Coosa,Alabama,634,18,2886
2021/1/23,Covington,Alabama,3385,80,2887
2021/1/23,Crenshaw,Alabama,1237,45,2888
2021/1/23,Cullman,Alabama,8257,124,2889
2021/1/23,Dale,Alabama,4096,85,2890
2021/1/23,Dallas,Alabama,3129,96,2891
2021/1/23,DeKalb,Alabama,7871,107,2892
2021/1/23,Elmore,Alabama,8183,110,2893
2021/1/23,Escambia,Alabama,3345,44,2894
2021/1/23,Etowah,Alabama,12070,181,2895
2021/1/23,Fayette,Alabama,1778,29,2896
2021/1/23,Franklin,Alabama,3741,50,2897
2021/1/23,Geneva,Alabama,2102,47,2898
2021/1/23,Greene,Alabama,779,23,2899
2021/1/23,Hale,Alabama,1849,44,2900
2021/1/23,Henry,Alabama,1595,25,2901
2021/1/23,Houston,Alabama,8988,164,2902
2021/1/23,Jackson,Alabama,5991,45,2903
2021/1/23,Jefferson,Alabama,64437,1007,2904
2021/1/23,Lamar,Alabama,1199,22,2905
2021/1/23,Lauderdale,Alabama,7847,107,2906
2021/1/23,Lawrence,Alabama,2533,55,2907
2021/1/23,Lee,Alabama,13137,107,2908
2021/1/23,Limestone,Alabama,8320,81,2909
2021/1/23,Lowndes,Alabama,1148,36,2910
2021/1/23,Macon,Alabama,1219,37,2911
2021/1/23,Madison,Alabama,28158,217,2912
2021/1/23,Marengo,Alabama,2082,31,2913
2021/1/23,Marion,Alabama,2531,61,2914
2021/1/23,Marshall,Alabama,10420,123,2915
2021/1/23,Mobile,Alabama,31435,569,2916
2021/1/23,Monroe,Alabama,1520,21,2917
2021/1/23,Montgomery,Alabama,19873,332,2918
2021/1/23,Morgan,Alabama,12594,142,2919
2021/1/23,Perry,Alabama,999,18,2920
2021/1/23,Pickens,Alabama,1995,31,2921
2021/1/23,Pike,Alabama,2624,31,2922
2021/1/23,Randolph,Alabama,1455,36,2923
2021/1/23,Russell,Alabama,3542,15,2924
2021/1/23,Shelby,Alabama,19248,132,2925
2021/1/23,St. Clair,Alabama,7808,130,2926
2021/1/23,Sumter,Alabama,905,27,2927
2021/1/23,Talladega,Alabama,6445,112,2928
2021/1/23,Tallapoosa,Alabama,3143,109,2929
2021/1/23,Tuscaloosa,Alabama,21492,275,2930
2021/1/23,Walker,Alabama,6028,183,2931
2021/1/23,Washington,Alabama,1417,27,2932
2021/1/23,Wilcox,Alabama,1079,22,2933
2021/1/23,Winston,Alabama,2333,42,2934
2021/1/23,Kent,Delaware,12017,190,2935
2021/1/23,New Castle,Delaware,42180,521,2936
2021/1/23,Sussex,Delaware,19545,325,2937
2021/1/23,Unknown,Delaware,173,0,2938
2021/1/23,Alachua,Florida,19581,158,2939
2021/1/23,Baker,Florida,2912,44,2940
2021/1/23,Bay,Florida,15159,266,2941
2021/1/23,Bradford,Florida,2580,35,2942
2021/1/23,Brevard,Florida,27542,609,2943
2021/1/23,Broward,Florida,165045,2018,2944
2021/1/23,Calhoun,Florida,1485,36,2945
2021/1/23,Charlotte,Florida,9316,272,2946
2021/1/23,Citrus,Florida,8236,330,2947
2021/1/23,Clay,Florida,14658,226,2948
2021/1/23,Collier,Florida,26709,386,2949
2021/1/23,Columbia,Florida,7023,136,2950
2021/1/23,DeSoto,Florida,3279,66,2951
2021/1/23,Dixie,Florida,1357,12,2952
2021/1/23,Duval,Florida,78161,863,2953
2021/1/23,Escambia,Florida,29045,487,2954
2021/1/23,Flagler,Florida,4940,60,2955
2021/1/23,Franklin,Florida,1172,9,2956
2021/1/23,Gadsden,Florida,4933,67,2957
2021/1/23,Gilchrist,Florida,1160,28,2958
2021/1/23,Glades,Florida,854,12,2959
2021/1/23,Gulf,Florida,1618,31,2960
2021/1/23,Hamilton,Florida,1465,15,2961
2021/1/23,Hardee,Florida,2487,22,2962
2021/1/23,Hendry,Florida,3932,55,2963
2021/1/23,Hernando,Florida,9434,327,2964
2021/1/23,Highlands,Florida,6147,244,2965
2021/1/23,Hillsborough,Florida,96338,1233,2966
2021/1/23,Holmes,Florida,2014,33,2967
2021/1/23,Indian River,Florida,9270,212,2968
2021/1/23,Jackson,Florida,5496,128,2969
2021/1/23,Jefferson,Florida,1241,19,2970
2021/1/23,Lafayette,Florida,1511,23,2971
2021/1/23,Lake,Florida,20470,386,2972
2021/1/23,Lee,Florida,50277,771,2973
2021/1/23,Leon,Florida,24990,209,2974
2021/1/23,Levy,Florida,2432,22,2975
2021/1/23,Liberty,Florida,962,14,2976
2021/1/23,Madison,Florida,1770,36,2977
2021/1/23,Manatee,Florida,27224,484,2978
2021/1/23,Marion,Florida,23209,562,2979
2021/1/23,Martin,Florida,9278,236,2980
2021/1/23,Miami-Dade,Florida,357037,4703,2981
2021/1/23,Monroe,Florida,5135,39,2982
2021/1/23,Nassau,Florida,6613,79,2983
2021/1/23,Okaloosa,Florida,15826,276,2984
2021/1/23,Okeechobee,Florida,3110,56,2985
2021/1/23,Orange,Florida,97841,892,2986
2021/1/23,Osceola,Florida,32033,334,2987
2021/1/23,Palm Beach,Florida,101829,2093,2988
2021/1/23,Pasco,Florida,28076,494,2989
2021/1/23,Pinellas,Florida,56564,1220,2990
2021/1/23,Polk,Florida,47795,928,2991
2021/1/23,Putnam,Florida,5224,96,2992
2021/1/23,Santa Rosa,Florida,14611,195,2993
2021/1/23,Sarasota,Florida,23718,602,2994
2021/1/23,Seminole,Florida,22928,353,2995
2021/1/23,St. Johns,Florida,17379,151,2996
2021/1/23,St. Lucie,Florida,18525,470,2997
2021/1/23,Sumter,Florida,6706,169,2998
2021/1/23,Suwannee,Florida,4716,106,2999
2021/1/23,Taylor,Florida,2368,32,3000
2021/1/23,Union,Florida,1631,70,3001
2021/1/23,Unknown,Florida,3293,0,3002
2021/1/23,Volusia,Florida,29051,492,3003
2021/1/23,Wakulla,Florida,2803,38,3004
2021/1/23,Walton,Florida,6037,63,3005
2021/1/23,Washington,Florida,2345,30,3006
2021/1/23,Appling,Georgia,1950,50,3007
2021/1/23,Atkinson,Georgia,923,12,3008
2021/1/23,Bacon,Georgia,1266,30,3009
2021/1/23,Baker,Georgia,204,6,3010
2021/1/23,Baldwin,Georgia,3800,88,3011
2021/1/23,Banks,Georgia,1538,26,3012
2021/1/23,Barrow,Georgia,7487,88,3013
2021/1/23,Bartow,Georgia,10583,156,3014
2021/1/23,Ben Hill,Georgia,1913,58,3015
2021/1/23,Berrien,Georgia,1449,35,3016
2021/1/23,Bibb,Georgia,12810,308,3017
2021/1/23,Bleckley,Georgia,1299,40,3018
2021/1/23,Brantley,Georgia,1302,25,3019
2021/1/23,Brooks,Georgia,1145,37,3020
2021/1/23,Bryan,Georgia,2573,25,3021
2021/1/23,Bulloch,Georgia,5441,69,3022
2021/1/23,Burke,Georgia,2059,33,3023
2021/1/23,Butts,Georgia,2245,57,3024
2021/1/23,Calhoun,Georgia,510,12,3025
2021/1/23,Camden,Georgia,3139,24,3026
2021/1/23,Candler,Georgia,866,38,3027
2021/1/23,Carroll,Georgia,9130,156,3028
2021/1/23,Catoosa,Georgia,4584,48,3029
2021/1/23,Charlton,Georgia,1201,23,3030
2021/1/23,Chatham,Georgia,17300,286,3031
2021/1/23,Chattahoochee,Georgia,2447,3,3032
2021/1/23,Chattooga,Georgia,2299,55,3033
2021/1/23,Cherokee,Georgia,22940,190,3034
2021/1/23,Clarke,Georgia,12482,84,3035
2021/1/23,Clay,Georgia,211,3,3036
2021/1/23,Clayton,Georgia,18487,281,3037
2021/1/23,Clinch,Georgia,806,16,3038
2021/1/23,Cobb,Georgia,59154,692,3039
2021/1/23,Coffee,Georgia,4799,117,3040
2021/1/23,Colquitt,Georgia,3861,65,3041
2021/1/23,Columbia,Georgia,13400,133,3042
2021/1/23,Cook,Georgia,1529,33,3043
2021/1/23,Coweta,Georgia,10661,109,3044
2021/1/23,Crawford,Georgia,532,10,3045
2021/1/23,Crisp,Georgia,1698,50,3046
2021/1/23,Dade,Georgia,1061,9,3047
2021/1/23,Dawson,Georgia,2458,23,3048
2021/1/23,DeKalb,Georgia,48775,607,3049
2021/1/23,Decatur,Georgia,2414,57,3050
2021/1/23,Dodge,Georgia,1919,85,3051
2021/1/23,Dooly,Georgia,851,31,3052
2021/1/23,Dougherty,Georgia,6244,244,3053
2021/1/23,Douglas,Georgia,10950,137,3054
2021/1/23,Early,Georgia,990,43,3055
2021/1/23,Echols,Georgia,428,6,3056
2021/1/23,Effingham,Georgia,3371,45,3057
2021/1/23,Elbert,Georgia,2011,41,3058
2021/1/23,Emanuel,Georgia,2242,65,3059
2021/1/23,Evans,Georgia,802,16,3060
2021/1/23,Fannin,Georgia,1850,47,3061
2021/1/23,Fayette,Georgia,6332,104,3062
2021/1/23,Floyd,Georgia,9540,154,3063
2021/1/23,Forsyth,Georgia,16226,100,3064
2021/1/23,Franklin,Georgia,2267,31,3065
2021/1/23,Fulton,Georgia,73426,907,3066
2021/1/23,Gilmer,Georgia,2380,46,3067
2021/1/23,Glascock,Georgia,214,9,3068
2021/1/23,Glynn,Georgia,6434,147,3069
2021/1/23,Gordon,Georgia,6025,81,3070
2021/1/23,Grady,Georgia,1795,43,3071
2021/1/23,Greene,Georgia,1451,31,3072
2021/1/23,Gwinnett,Georgia,78555,700,3073
2021/1/23,Habersham,Georgia,4621,112,3074
2021/1/23,Hall,Georgia,23198,307,3075
2021/1/23,Hancock,Georgia,807,52,3076
2021/1/23,Haralson,Georgia,2209,52,3077
2021/1/23,Harris,Georgia,1963,35,3078
2021/1/23,Hart,Georgia,1992,41,3079
2021/1/23,Heard,Georgia,696,13,3080
2021/1/23,Henry,Georgia,17999,194,3081
2021/1/23,Houston,Georgia,11351,173,3082
2021/1/23,Irwin,Georgia,826,23,3083
2021/1/23,Jackson,Georgia,7754,97,3084
2021/1/23,Jasper,Georgia,1110,23,3085
2021/1/23,Jeff Davis,Georgia,1525,38,3086
2021/1/23,Jefferson,Georgia,1658,48,3087
2021/1/23,Jenkins,Georgia,726,34,3088
2021/1/23,Johnson,Georgia,968,35,3089
2021/1/23,Jones,Georgia,1563,25,3090
2021/1/23,Lamar,Georgia,1623,39,3091
2021/1/23,Lanier,Georgia,648,10,3092
2021/1/23,Laurens,Georgia,4843,133,3093
2021/1/23,Lee,Georgia,2230,39,3094
2021/1/23,Liberty,Georgia,2526,39,3095
2021/1/23,Lincoln,Georgia,619,16,3096
2021/1/23,Long,Georgia,654,9,3097
2021/1/23,Lowndes,Georgia,10330,157,3098
2021/1/23,Lumpkin,Georgia,2535,37,3099
2021/1/23,Macon,Georgia,644,18,3100
2021/1/23,Madison,Georgia,2587,32,3101
2021/1/23,Marion,Georgia,427,10,3102
2021/1/23,McDuffie,Georgia,1918,33,3103
2021/1/23,McIntosh,Georgia,621,12,3104
2021/1/23,Meriwether,Georgia,1531,29,3105
2021/1/23,Miller,Georgia,690,6,3106
2021/1/23,Mitchell,Georgia,1732,67,3107
2021/1/23,Monroe,Georgia,2042,78,3108
2021/1/23,Montgomery,Georgia,787,15,3109
2021/1/23,Morgan,Georgia,1582,11,3110
2021/1/23,Murray,Georgia,3868,48,3111
2021/1/23,Muscogee,Georgia,12440,236,3112
2021/1/23,Newton,Georgia,7816,155,3113
2021/1/23,Oconee,Georgia,3157,48,3114
2021/1/23,Oglethorpe,Georgia,1219,16,3115
2021/1/23,Paulding,Georgia,11854,139,3116
2021/1/23,Peach,Georgia,2052,36,3117
2021/1/23,Pickens,Georgia,2589,38,3118
2021/1/23,Pierce,Georgia,2120,41,3119
2021/1/23,Pike,Georgia,1735,26,3120
2021/1/23,Polk,Georgia,4600,62,3121
2021/1/23,Pulaski,Georgia,772,33,3122
2021/1/23,Putnam,Georgia,1702,39,3123
2021/1/23,Quitman,Georgia,137,1,3124
2021/1/23,Rabun,Georgia,1434,35,3125
2021/1/23,Randolph,Georgia,521,31,3126
2021/1/23,Richmond,Georgia,19443,321,3127
2021/1/23,Rockdale,Georgia,5404,101,3128
2021/1/23,Schley,Georgia,270,2,3129
2021/1/23,Screven,Georgia,754,17,3130
2021/1/23,Seminole,Georgia,844,15,3131
2021/1/23,Spalding,Georgia,4753,122,3132
2021/1/23,Stephens,Georgia,2683,65,3133
2021/1/23,Stewart,Georgia,744,17,3134
2021/1/23,Sumter,Georgia,2133,83,3135
2021/1/23,Talbot,Georgia,392,11,3136
2021/1/23,Taliaferro,Georgia,98,0,3137
2021/1/23,Tattnall,Georgia,1889,42,3138
2021/1/23,Taylor,Georgia,669,18,3139
2021/1/23,Telfair,Georgia,1059,44,3140
2021/1/23,Terrell,Georgia,671,37,3141
2021/1/23,Thomas,Georgia,3756,94,3142
2021/1/23,Tift,Georgia,4335,96,3143
2021/1/23,Toombs,Georgia,2932,79,3144
2021/1/23,Towns,Georgia,969,40,3145
2021/1/23,Treutlen,Georgia,715,17,3146
2021/1/23,Troup,Georgia,6255,155,3147
2021/1/23,Turner,Georgia,877,28,3148
2021/1/23,Twiggs,Georgia,561,26,3149
2021/1/23,Union,Georgia,1811,48,3150
2021/1/23,Unknown,Georgia,4159,14,3151
2021/1/23,Upson,Georgia,2911,94,3152
2021/1/23,Walker,Georgia,5363,67,3153
2021/1/23,Walton,Georgia,7940,128,3154
2021/1/23,Ware,Georgia,4154,109,3155
2021/1/23,Warren,Georgia,425,9,3156
2021/1/23,Washington,Georgia,1833,48,3157
2021/1/23,Wayne,Georgia,2808,59,3158
2021/1/23,Webster,Georgia,116,3,3159
2021/1/23,Wheeler,Georgia,556,21,3160
2021/1/23,White,Georgia,2717,57,3161
2021/1/23,Whitfield,Georgia,14585,165,3162
2021/1/23,Wilcox,Georgia,704,40,3163
2021/1/23,Wilkes,Georgia,867,16,3164
2021/1/23,Wilkinson,Georgia,796,21,3165
2021/1/23,Worth,Georgia,1521,49,3166
2021/1/23,Adair,Kentucky,1483,47,3167
2021/1/23,Allen,Kentucky,1467,21,3168
2021/1/23,Anderson,Kentucky,1347,11,3169
2021/1/23,Ballard,Kentucky,294,3,3170
2021/1/23,Barren,Kentucky,3242,37,3171
2021/1/23,Bath,Kentucky,678,10,3172
2021/1/23,Bell,Kentucky,2337,32,3173
2021/1/23,Boone,Kentucky,10680,50,3174
2021/1/23,Bourbon,Kentucky,1309,9,3175
2021/1/23,Boyd,Kentucky,4043,33,3176
2021/1/23,Boyle,Kentucky,2911,21,3177
2021/1/23,Bracken,Kentucky,417,3,3178
2021/1/23,Breathitt,Kentucky,791,3,3179
2021/1/23,Breckinridge,Kentucky,945,5,3180
2021/1/23,Bullitt,Kentucky,5828,33,3181
2021/1/23,Butler,Kentucky,1077,17,3182
2021/1/23,Caldwell,Kentucky,1099,19,3183
2021/1/23,Calloway,Kentucky,3005,31,3184
2021/1/23,Campbell,Kentucky,6579,40,3185
2021/1/23,Carlisle,Kentucky,401,1,3186
2021/1/23,Carroll,Kentucky,773,10,3187
2021/1/23,Carter,Kentucky,1726,19,3188
2021/1/23,Casey,Kentucky,1095,30,3189
2021/1/23,Christian,Kentucky,5544,74,3190
2021/1/23,Clark,Kentucky,2076,16,3191
2021/1/23,Clay,Kentucky,2122,16,3192
2021/1/23,Clinton,Kentucky,1236,25,3193
2021/1/23,Crittenden,Kentucky,493,6,3194
2021/1/23,Cumberland,Kentucky,576,8,3195
2021/1/23,Daviess,Kentucky,7914,130,3196
2021/1/23,Edmonson,Kentucky,695,13,3197
2021/1/23,Elliott,Kentucky,886,1,3198
2021/1/23,Estill,Kentucky,847,0,3199
2021/1/23,Fayette,Kentucky,28352,179,3200
2021/1/23,Fleming,Kentucky,927,8,3201
2021/1/23,Floyd,Kentucky,2495,18,3202
2021/1/23,Franklin,Kentucky,2804,24,3203
2021/1/23,Fulton,Kentucky,423,4,3204
2021/1/23,Gallatin,Kentucky,554,16,3205
2021/1/23,Garrard,Kentucky,1220,4,3206
2021/1/23,Grant,Kentucky,1693,11,3207
2021/1/23,Graves,Kentucky,3508,57,3208
2021/1/23,Grayson,Kentucky,1645,38,3209
2021/1/23,Green,Kentucky,958,13,3210
2021/1/23,Greenup,Kentucky,2898,21,3211
2021/1/23,Hancock,Kentucky,686,14,3212
2021/1/23,Hardin,Kentucky,7615,56,3213
2021/1/23,Harlan,Kentucky,2086,35,3214
2021/1/23,Harrison,Kentucky,1258,2,3215
2021/1/23,Hart,Kentucky,1542,15,3216
2021/1/23,Henderson,Kentucky,3815,53,3217
2021/1/23,Henry,Kentucky,1029,5,3218
2021/1/23,Hickman,Kentucky,266,7,3219
2021/1/23,Hopkins,Kentucky,3389,115,3220
2021/1/23,Jackson,Kentucky,1080,23,3221
2021/1/23,Jefferson,Kentucky,64311,770,3222
2021/1/23,Jessamine,Kentucky,3400,48,3223
2021/1/23,Johnson,Kentucky,1467,16,3224
2021/1/23,Kenton,Kentucky,12517,93,3225
2021/1/23,Knott,Kentucky,868,14,3226
2021/1/23,Knox,Kentucky,2411,10,3227
2021/1/23,Larue,Kentucky,999,6,3228
2021/1/23,Laurel,Kentucky,4935,17,3229
2021/1/23,Lawrence,Kentucky,1031,8,3230
2021/1/23,Lee,Kentucky,1121,18,3231
2021/1/23,Leslie,Kentucky,651,2,3232
2021/1/23,Letcher,Kentucky,1432,5,3233
2021/1/23,Lewis,Kentucky,956,29,3234
2021/1/23,Lincoln,Kentucky,1792,29,3235
2021/1/23,Livingston,Kentucky,606,15,3236
2021/1/23,Logan,Kentucky,2096,45,3237
2021/1/23,Lyon,Kentucky,397,11,3238
2021/1/23,Madison,Kentucky,7224,47,3239
2021/1/23,Magoffin,Kentucky,790,1,3240
2021/1/23,Marion,Kentucky,1811,20,3241
2021/1/23,Marshall,Kentucky,2104,32,3242
2021/1/23,Martin,Kentucky,810,11,3243
2021/1/23,Mason,Kentucky,1174,24,3244
2021/1/23,McCracken,Kentucky,5065,48,3245
2021/1/23,McCreary,Kentucky,1427,18,3246
2021/1/23,McLean,Kentucky,721,24,3247
2021/1/23,Meade,Kentucky,1559,5,3248
2021/1/23,Menifee,Kentucky,291,4,3249
2021/1/23,Mercer,Kentucky,2040,11,3250
2021/1/23,Metcalfe,Kentucky,731,12,3251
2021/1/23,Monroe,Kentucky,1116,33,3252
2021/1/23,Montgomery,Kentucky,1891,20,3253
2021/1/23,Morgan,Kentucky,1753,0,3254
2021/1/23,Muhlenberg,Kentucky,2462,50,3255
2021/1/23,Nelson,Kentucky,3823,23,3256
2021/1/23,Nicholas,Kentucky,404,5,3257
2021/1/23,Ohio,Kentucky,2024,37,3258
2021/1/23,Oldham,Kentucky,6174,63,3259
2021/1/23,Owen,Kentucky,525,7,3260
2021/1/23,Owsley,Kentucky,363,10,3261
2021/1/23,Pendleton,Kentucky,798,1,3262
2021/1/23,Perry,Kentucky,1914,24,3263
2021/1/23,Pike,Kentucky,4148,39,3264
2021/1/23,Powell,Kentucky,838,0,3265
2021/1/23,Pulaski,Kentucky,4959,73,3266
2021/1/23,Robertson,Kentucky,168,9,3267
2021/1/23,Rockcastle,Kentucky,1149,12,3268
2021/1/23,Rowan,Kentucky,1654,5,3269
2021/1/23,Russell,Kentucky,1383,36,3270
2021/1/23,Scott,Kentucky,3292,24,3271
2021/1/23,Shelby,Kentucky,3710,31,3272
2021/1/23,Simpson,Kentucky,1452,17,3273
2021/1/23,Spencer,Kentucky,1245,5,3274
2021/1/23,Taylor,Kentucky,2187,28,3275
2021/1/23,Todd,Kentucky,903,17,3276
2021/1/23,Trigg,Kentucky,900,6,3277
2021/1/23,Trimble,Kentucky,496,3,3278
2021/1/23,Union,Kentucky,1145,10,3279
2021/1/23,Warren,Kentucky,12784,95,3280
2021/1/23,Washington,Kentucky,1099,16,3281
2021/1/23,Wayne,Kentucky,1859,36,3282
2021/1/23,Webster,Kentucky,1006,15,3283
2021/1/23,Whitley,Kentucky,3492,14,3284
2021/1/23,Wolfe,Kentucky,371,4,3285
2021/1/23,Woodford,Kentucky,1657,4,3286
2021/1/23,Allegany,Maryland,6034,175,3287
2021/1/23,Anne Arundel,Maryland,31411,442,3288
2021/1/23,Baltimore,Maryland,45491,1099,3289
2021/1/23,Baltimore city,Maryland,36709,786,3290
2021/1/23,Calvert,Maryland,3227,55,3291
2021/1/23,Caroline,Maryland,1755,14,3292
2021/1/23,Carroll,Maryland,6576,188,3293
2021/1/23,Cecil,Maryland,4589,103,3294
2021/1/23,Charles,Maryland,7552,141,3295
2021/1/23,Dorchester,Maryland,1955,28,3296
2021/1/23,Frederick,Maryland,14933,234,3297
2021/1/23,Garrett,Maryland,1754,57,3298
2021/1/23,Harford,Maryland,10740,197,3299
2021/1/23,Howard,Maryland,13960,198,3300
2021/1/23,Kent,Maryland,995,30,3301
2021/1/23,Montgomery,Maryland,56372,1269,3302
2021/1/23,Prince Georges,Maryland,65178,1200,3303
2021/1/23,Queen Annes,Maryland,2280,33,3304
2021/1/23,Somerset,Maryland,2161,27,3305
2021/1/23,St. Marys,Maryland,4334,99,3306
2021/1/23,Talbot,Maryland,1585,17,3307
2021/1/23,Unknown,Maryland,0,54,3308
2021/1/23,Washington,Maryland,10951,206,3309
2021/1/23,Wicomico,Maryland,5991,115,3310
2021/1/23,Worcester,Maryland,2949,70,3311
2021/1/23,Adams,Mississippi,2136,71,3312
2021/1/23,Alcorn,Mississippi,2723,54,3313
2021/1/23,Amite,Mississippi,1014,26,3314
2021/1/23,Attala,Mississippi,1969,63,3315
2021/1/23,Benton,Mississippi,856,23,3316
2021/1/23,Bolivar,Mississippi,4104,109,3317
2021/1/23,Calhoun,Mississippi,1408,22,3318
2021/1/23,Carroll,Mississippi,1066,22,3319
2021/1/23,Chickasaw,Mississippi,1890,44,3320
2021/1/23,Choctaw,Mississippi,632,13,3321
2021/1/23,Claiborne,Mississippi,883,25,3322
2021/1/23,Clarke,Mississippi,1472,62,3323
2021/1/23,Clay,Mississippi,1658,37,3324
2021/1/23,Coahoma,Mississippi,2480,54,3325
2021/1/23,Copiah,Mississippi,2490,49,3326
2021/1/23,Covington,Mississippi,2199,73,3327
2021/1/23,DeSoto,Mississippi,17675,191,3328
2021/1/23,Forrest,Mississippi,6177,124,3329
2021/1/23,Franklin,Mississippi,699,17,3330
2021/1/23,George,Mississippi,2043,39,3331
2021/1/23,Greene,Mississippi,1135,29,3332
2021/1/23,Grenada,Mississippi,2232,72,3333
2021/1/23,Hancock,Mississippi,2918,62,3334
2021/1/23,Harrison,Mississippi,14224,204,3335
2021/1/23,Hinds,Mississippi,16813,331,3336
2021/1/23,Holmes,Mississippi,1717,68,3337
2021/1/23,Humphreys,Mississippi,846,24,3338
2021/1/23,Issaquena,Mississippi,160,6,3339
2021/1/23,Itawamba,Mississippi,2680,63,3340
2021/1/23,Jackson,Mississippi,10839,190,3341
2021/1/23,Jasper,Mississippi,1795,38,3342
2021/1/23,Jefferson,Mississippi,568,21,3343
2021/1/23,Jefferson Davis,Mississippi,883,29,3344
2021/1/23,Jones,Mississippi,6668,114,3345
2021/1/23,Kemper,Mississippi,805,20,3346
2021/1/23,Lafayette,Mississippi,5162,98,3347
2021/1/23,Lamar,Mississippi,5039,65,3348
2021/1/23,Lauderdale,Mississippi,6097,192,3349
2021/1/23,Lawrence,Mississippi,1065,17,3350
